"QKEY","INTERVIEW_START_W55","INTERVIEW_END_W55","LANG_W55","DEVICE_TYPE_W55","FORM_W55","ENV2_a_W55","ENV2_b_W55","ENV2_c_W55","ENV2_d_W55","ENV2_e_W55","ENV2_f_W55","EN1F1_W55","ENV4_W55","EN1F2_W55","ENV5_a_W55","ENV5_b_W55","ENV5_c_W55","ENV5_d_W55","ENV17_W55","EN6F1_a_W55","EN6F1_b_W55","EN6F1_c_W55","EN6F1_d_W55","EN6F1_e_W55","EN6F1count_W55","EN6F2_a_W55","EN6F2_b_W55","EN6F2_c_W55","EN6F2_d_W55","EN6F2_e_W55","ENVIR8_a_W55","ENVIR8_b_W55","ENVIR8_c_W55","ENVIR8_d_W55","ENVIR8_e_W55","EN7_W55","EN8_W55","CLIM5_W55","CLIM6_W55","CLIM9F1_a_W55","CLIM9F1_b_W55","CLIM9F2_W55","CLIM10_a_W55","CLIM10_b_W55","CLIM10_c_W55","CLIM10_d_W55","CLIM10_e_W55","CLIM10_f_W55","CLIM10_g_W55","VAC1A_W55","VAC1B_W55","BIO33_a_W55","BIO33_b_W55","BIO34_W55","BIO35_W55","GM1_W55","GM2_W55","GM3_W55","FUD32_W55","FUD33A_W55","FUD33B_W55","FUD37_a_W55","FUD37_b_W55","FUD37_c_W55","FUD37_d_W55","PERS1_W55","PERS2_W55","PERS3_W55","PERS4_W55","PERS5_W55","PERS6_W55","PERS7_W55","PERS8_W55","PERS9_W55","PERS10_W55","PERS11_W55","PERS12_W55","SATIS_W55","EMTREP_a_W55","EMTREP_b_W55","EMTREP_c_W55","EMTREP_d_W55","EMTDEM_a_W55","EMTDEM_b_W55","EMTDEM_c_W55","EMTDEM_d_W55","IMPEACHEARD_W55","IMPEACHAPP_W55","IMPEACHREM_W55","IMPCONFREP_W55","IMPCONFDEM_W55","IMPKNOW_W55","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHN","F_NATIVITY","F_CITIZEN","F_MARITAL","F_RELIG","F_BORN","F_ATTEND","F_RELCOM3CAT","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","IMPEACHT_W53","WEIGHT_W53_W55","WEIGHT_W55"
207606,2019-10-07 16:56:59,2019-10-07 17:08:00,1,1,2,2,1,2,1,2,1,NA,1,99,1,1,2,2,2,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,NA,NA,2,2,2,1,2,2,2,2,NA,NA,5,1,1,2,NA,NA,NA,2,2,NA,2,1,1,2,3,5,2,1,3,4,4,2,2,2,4,3,2,1,1,2,2,1,1,2,2,1,2,2,3,3,2,2,2,3,3,1,1,5,2,1,1,1,1,1,1,2,3,2,3,1,1,99,99,1,3,1,1,4,0.221814762577773,0.243476541824527
208237,2019-10-13 18:35:00,2019-10-13 18:59:00,1,1,1,2,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,3,3,2,2,2,1,2,1,1,2,2,NA,1,2,2,2,99,2,1,3,1,NA,NA,1,2,3,3,3,NA,NA,NA,2,3,3,2,2,4,2,4,2,4,2,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,4,8,4,2,1,5,2,1,1,1,1,1,2,2,2,2,2,NA,2,5,2,1,3,1,2,NA,NA,0.637881150484778
208695,2019-10-05 21:14:00,2019-10-05 21:21:59,1,1,1,1,1,1,1,1,2,2,3,NA,NA,NA,NA,NA,1,1,1,1,99,99,99,NA,NA,NA,NA,NA,3,3,3,3,3,3,1,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,1,1,3,NA,NA,NA,4,1,3,2,3,1,5,5,4,3,4,4,5,1,5,4,2,2,2,1,2,1,1,99,2,1,2,3,2,4,3,1,1,2,4,1,2,3,2,1,1,1,1,1,2,2,4,2,1,NA,1,7,1,1,2,1,2,4,0.863775341835032,0.824857491733334
209250,2019-10-05 09:07:00,2019-10-05 09:14:00,1,3,1,2,2,99,1,2,1,1,3,NA,NA,NA,NA,NA,2,1,2,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,1,1,1,1,NA,1,1,1,1,1,1,2,4,1,NA,NA,1,2,2,2,2,NA,NA,NA,2,2,2,2,3,4,3,2,3,3,99,3,2,4,1,4,2,1,1,2,2,2,2,1,1,1,99,1,4,1,2,1,3,5,3,2,1,5,2,2,2,1,1,3,12,NA,5,2,2,NA,2,9,1,1,4,1,2,1,0.448499467033632,0.443842729420713
209440,2019-10-10 04:42:00,2019-10-10 04:47:00,1,3,2,1,1,1,1,1,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,3,1,1,1,1,3,3,3,3,3,3,1,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,3,3,3,3,4,1,1,4,4,2,2,1,3,4,2,4,1,2,2,1,1,1,1,2,2,2,2,3,2,3,3,1,4,8,2,2,1,5,2,1,1,1,1,1,3,2,2,1,1,NA,1,8,1,1,2,1,1,3,0.602234212124416,0.578360040809546
209589,2019-10-03 20:56:00,2019-10-03 21:08:00,1,3,1,2,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,3,3,3,1,3,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,1,2,1,2,3,NA,NA,NA,2,3,3,2,3,1,3,3,3,3,4,4,1,99,3,4,2,1,2,2,2,1,1,2,2,1,2,3,2,4,2,1,3,5,4,1,1,5,2,1,1,1,1,1,2,2,3,2,1,NA,1,7,1,1,3,1,1,4,0.319143360997624,0.332811749282684
210121,2019-10-05 15:03:00,2019-10-05 15:12:00,1,1,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,4,1,1,NA,NA,1,1,1,2,2,1,2,2,NA,NA,4,1,1,2,NA,NA,NA,1,2,NA,2,1,1,3,4,3,2,3,4,3,4,3,3,2,2,5,2,1,1,2,2,2,2,1,1,1,1,1,4,1,2,1,1,2,4,2,1,6,2,1,1,1,1,3,12,NA,5,3,2,NA,2,5,2,1,4,1,1,1,0.261620091167746,0.266993577994569
210306,2019-10-04 19:56:59,2019-10-04 20:12:00,1,3,2,2,1,2,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,2,2,2,1,2,2,2,2,2,2,2,99,3,1,NA,NA,2,2,2,1,2,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,3,3,NA,3,3,3,2,3,3,4,1,4,2,1,2,2,4,3,3,2,1,1,2,2,1,1,2,1,1,1,1,3,3,2,1,2,3,3,1,2,3,2,1,1,1,1,1,5,NA,4,2,3,2,2,7,1,1,3,1,2,2,0.48031698721189,0.472216730650536
210743,2019-10-05 19:08:00,2019-10-05 19:18:00,1,1,1,2,1,2,1,1,2,2,3,NA,NA,NA,NA,NA,2,1,1,1,1,2,4,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,1,1,2,2,NA,1,1,1,1,1,1,1,2,2,NA,NA,1,1,2,2,2,NA,NA,NA,2,1,1,3,3,3,3,1,3,5,3,1,5,5,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,3,3,1,3,5,3,2,1,5,1,4,3,1,1,6,1,2,6,2,2,NA,2,5,2,2,4,1,2,2,0.491444274985152,0.438056960283581
210776,2019-10-04 21:26:59,2019-10-05 00:54:00,1,2,1,2,1,2,1,2,1,1,1,NA,1,1,2,2,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,3,1,2,2,NA,1,1,2,2,2,2,2,3,1,NA,NA,1,2,3,2,3,NA,NA,NA,2,2,2,2,4,3,2,4,2,2,4,3,4,4,4,2,2,1,1,2,2,2,2,1,1,2,1,2,3,2,2,1,1,2,1,2,1,6,2,1,1,1,1,1,2,2,6,2,2,NA,2,8,1,1,4,1,1,3,0.342372644419465,0.347102291525055
211378,2019-10-09 02:36:00,2019-10-09 02:43:00,1,3,1,2,1,2,1,2,1,1,1,NA,1,1,1,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,2,2,2,2,1,4,3,1,2,2,NA,1,1,1,2,2,2,2,3,1,NA,NA,1,2,1,1,1,NA,NA,NA,1,4,3,1,4,2,4,4,4,4,2,2,1,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,4,1,2,1,3,5,2,2,1,5,2,1,1,1,1,1,11,NA,6,3,3,2,2,7,1,1,4,1,2,1,0.671127194548883,0.656560191828433
211504,2019-10-11 15:24:00,2019-10-11 15:31:00,1,1,2,1,1,1,1,1,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,2,1,1,1,3,3,2,3,2,2,2,3,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,2,3,3,2,4,5,2,5,4,4,4,3,1,4,2,2,1,2,2,1,1,1,1,2,2,1,2,3,2,4,2,1,2,3,3,1,1,5,2,1,1,1,1,2,2,2,5,2,1,NA,1,8,1,1,2,1,2,4,0.42598043660928,0.450162253207623
212131,2019-10-03 22:55:00,2019-10-03 23:06:59,1,3,1,1,1,1,2,1,2,2,3,NA,NA,NA,NA,NA,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,1,3,1,1,1,4,1,2,3,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,1,1,1,2,1,NA,NA,NA,1,3,3,1,4,5,1,2,4,5,4,3,5,3,3,4,2,1,1,2,2,1,1,2,2,1,2,4,2,4,2,2,3,7,2,1,1,5,99,5,4,1,1,1,1,1,1,1,3,1,1,7,1,1,1,1,1,4,0.411326666886288,0.444559711393561
212492,2019-10-05 22:03:00,2019-10-05 22:18:00,1,1,2,1,2,2,1,2,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,2,3,2,2,1,2,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,NA,NA,NA,2,3,NA,2,3,3,2,2,1,2,2,3,3,4,4,4,2,5,4,2,2,2,2,2,2,2,2,2,1,2,3,3,3,2,1,4,9,3,1,2,3,2,1,1,1,1,3,12,NA,6,3,3,2,2,6,2,1,3,1,2,3,0.755870457173694,0.738346176478174
212680,2019-10-04 03:12:00,2019-10-04 03:21:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,0,2,1,2,1,2,2,2,2,2,2,1,2,3,3,NA,NA,2,1,1,1,1,2,1,2,NA,NA,5,1,1,2,NA,NA,NA,1,2,NA,1,1,3,1,3,2,1,2,3,3,1,2,3,4,2,4,1,1,2,2,2,1,2,2,2,1,2,3,3,3,3,1,2,3,3,1,2,3,1,1,3,1,1,1,12,NA,5,2,3,2,2,9,1,1,3,1,2,3,0.483814801336072,0.523752516104331
212845,2019-10-08 16:19:00,2019-10-08 16:31:00,1,1,1,1,2,1,2,99,2,2,3,NA,NA,NA,NA,NA,4,2,2,2,2,2,0,NA,NA,NA,NA,NA,1,2,1,1,1,4,4,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,1,2,2,2,2,NA,NA,NA,1,1,1,1,1,1,1,2,4,5,1,2,5,3,3,2,2,1,2,1,1,1,1,2,2,1,2,4,4,4,3,1,2,3,4,2,3,2,2,1,1,1,1,1,1,1,1,1,1,NA,1,99,99,1,1,1,2,4,0.937748397526299,0.950440168064492
213456,2019-10-09 15:41:00,2019-10-09 15:50:59,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,1,1,1,2,NA,2,1,1,2,2,2,2,4,1,NA,NA,1,2,1,3,1,NA,NA,NA,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2,3,4,2,1,2,3,3,2,1,5,2,1,1,1,1,3,2,2,2,2,1,NA,1,6,2,1,3,1,1,4,0.497609064142219,0.508437806014152
213541,2019-10-08 04:40:00,2019-10-08 04:54:00,1,1,1,2,2,1,1,1,1,1,3,NA,NA,NA,NA,NA,3,1,1,1,2,1,4,NA,NA,NA,NA,NA,3,2,2,2,2,1,3,2,1,1,2,NA,1,1,1,2,2,1,2,1,1,NA,NA,2,1,2,3,3,NA,NA,NA,2,1,2,3,3,3,3,2,2,4,5,3,3,3,4,3,2,2,2,1,1,1,1,2,2,2,2,3,2,4,3,2,3,5,3,2,3,2,2,1,1,1,1,1,1,2,4,2,1,NA,1,6,2,1,1,1,2,4,0.419023772485887,0.455648870435503
213671,2019-10-08 09:38:00,2019-10-08 10:11:59,1,2,1,2,1,2,1,1,1,1,2,NA,1,1,1,1,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,3,3,2,3,2,1,3,3,1,2,NA,2,1,1,2,1,1,1,4,3,NA,NA,1,2,3,3,3,NA,NA,NA,3,2,3,2,3,3,4,3,3,4,4,4,1,3,3,5,2,1,2,1,2,2,2,1,2,2,2,2,3,3,1,2,4,9,4,2,3,1,2,1,1,1,1,5,12,NA,6,3,4,99,9,2,3,3,3,1,2,NA,NA,1.91645702702634
214437,2019-10-03 20:57:00,2019-10-03 21:04:59,1,3,1,1,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,1,2,1,1,1,1,4,NA,NA,NA,NA,NA,2,2,2,2,3,2,1,2,3,2,2,NA,2,2,2,2,2,2,2,3,1,NA,NA,1,2,3,1,1,NA,NA,NA,3,3,3,3,3,1,2,3,3,1,3,5,1,3,3,2,2,1,1,2,2,1,1,2,2,1,2,3,3,4,2,1,2,4,4,1,1,5,2,1,1,1,1,1,2,2,4,2,3,1,1,8,1,1,2,1,2,4,0.459061064053502,0.479035705890603
215767,2019-10-07 18:03:00,2019-10-07 18:10:00,1,1,2,1,1,1,1,1,1,NA,3,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0,3,2,3,3,3,3,3,3,3,3,4,2,3,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,2,8,2,3,3,3,3,4,1,4,3,1,4,2,2,5,1,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,1,4,9,2,2,2,3,2,1,1,1,1,1,12,NA,5,3,4,99,9,7,1,2,3,1,1,2,0.882008374238859,0.761061657606411
216153,2019-10-03 21:01:00,2019-10-03 21:08:00,1,3,1,2,1,2,1,2,1,1,2,NA,1,1,1,1,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,1,1,NA,2,1,1,1,1,1,1,3,1,NA,NA,1,2,3,1,3,NA,NA,NA,2,3,3,2,4,3,2,3,2,4,4,3,4,3,3,2,2,1,1,2,2,1,2,1,1,2,1,1,3,2,2,1,1,1,3,1,1,5,2,1,1,1,1,1,2,2,5,2,2,NA,2,7,1,1,3,1,2,3,0.375922069346262,0.381242461890256
216156,2019-10-08 12:45:00,2019-10-08 12:50:59,1,1,2,1,1,1,1,1,1,NA,1,2,1,2,2,1,2,NA,NA,NA,NA,NA,0,2,1,1,2,2,3,3,3,3,1,2,1,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,NA,NA,NA,2,3,NA,2,3,3,1,1,3,2,5,4,2,2,5,4,4,2,1,2,1,2,2,2,1,1,2,2,1,2,4,1,4,2,1,2,3,2,1,1,6,2,1,1,1,1,1,2,2,3,2,1,NA,1,7,1,1,2,1,1,4,0.406516161530193,0.39869092728648
217659,2019-10-04 00:48:00,2019-10-04 01:02:00,1,3,1,1,2,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,1,1,1,1,4,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,1,1,1,2,NA,1,1,1,1,1,1,1,4,1,NA,NA,1,2,3,1,3,NA,NA,NA,3,3,3,2,3,1,3,2,3,4,2,2,2,2,4,5,1,1,1,1,2,1,2,1,2,1,1,1,3,2,2,1,2,3,3,2,2,4,2,2,2,1,1,1,1,2,5,2,3,2,2,6,2,1,3,1,2,2,0.765268689542824,0.676215501045829
218055,2019-10-03 21:08:00,2019-10-03 21:18:00,1,3,1,2,1,2,1,2,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,1,1,1,1,NA,1,1,1,1,1,1,1,4,1,NA,NA,1,2,2,2,3,NA,NA,NA,2,3,2,2,2,2,4,4,4,3,5,4,4,3,2,4,2,1,1,2,2,2,2,1,2,1,1,1,4,1,2,1,3,7,3,1,2,3,2,1,1,1,1,5,12,NA,5,2,2,NA,2,2,3,1,4,1,1,1,0.150759519103447,0.132610437690087
218205,2019-10-07 14:19:59,2019-10-07 14:30:00,1,1,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,1,1,2,1,2,2,2,1,2,2,1,2,1,1,NA,NA,1,2,1,2,2,1,2,2,NA,NA,5,1,1,2,NA,NA,NA,2,2,NA,2,2,1,2,2,4,4,2,4,4,5,4,2,3,5,1,2,1,1,2,2,1,1,2,2,1,1,1,4,1,2,1,1,1,4,2,1,6,2,1,1,1,1,5,1,2,2,2,2,NA,2,6,2,1,4,1,1,2,0.35608027212133,0.364605718147913
218459,2019-10-07 18:25:00,2019-10-07 18:49:00,1,3,1,1,1,1,1,1,1,2,1,NA,1,1,1,1,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,3,3,2,3,3,2,99,2,3,2,2,NA,2,2,2,2,2,1,2,1,2,NA,NA,1,1,2,2,2,NA,NA,NA,2,1,2,2,2,4,3,2,2,1,5,4,4,4,3,4,1,2,2,1,1,1,1,2,2,1,2,4,2,4,2,1,4,9,3,1,1,5,2,1,1,4,2,1,1,1,1,1,1,NA,1,7,1,NA,1,1,2,4,0.717948769079843,0.78228386455342
220020,2019-10-04 21:57:00,2019-10-04 22:08:00,1,3,2,2,1,2,1,2,1,NA,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,0,2,2,2,2,2,2,2,2,2,2,2,2,3,1,NA,NA,1,2,2,2,2,1,2,1,NA,NA,4,1,1,2,NA,NA,NA,1,8,3,1,3,3,1,3,3,4,5,3,4,2,3,1,5,4,2,2,1,1,2,2,1,2,2,2,1,1,2,4,3,2,2,4,8,3,1,1,6,2,99,9,1,1,1,9,NA,6,2,3,2,2,9,1,1,3,1,1,2,0.231702642699274,0.253384657657549
220262,2019-10-06 13:49:59,2019-10-06 14:05:59,1,1,2,2,1,1,2,2,2,NA,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,3,2,3,1,3,1,3,3,3,3,99,1,2,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,NA,NA,NA,2,3,NA,1,4,3,1,3,5,3,3,3,4,4,5,5,2,3,4,2,2,2,1,2,1,1,2,2,1,2,4,2,4,2,1,4,9,4,1,1,6,2,1,1,4,1,1,5,NA,5,3,3,1,1,9,1,1,3,1,2,4,0.452310555076964,0.475924925066904
221186,2019-10-04 22:42:00,2019-10-04 22:51:59,1,1,2,2,2,2,1,2,1,NA,1,1,1,1,2,2,1,NA,NA,NA,NA,NA,0,1,1,2,2,1,2,2,2,2,2,1,4,3,1,NA,NA,2,1,2,1,1,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,2,8,3,2,3,2,2,1,3,3,4,1,4,2,4,4,4,4,2,2,1,1,2,2,1,2,1,1,2,1,1,4,2,2,1,4,9,2,1,1,6,2,1,1,1,1,6,10,NA,6,3,2,NA,2,5,2,1,4,1,1,2,0.254954551614595,0.282675153528468
223028,2019-10-05 17:41:59,2019-10-05 17:48:00,1,3,2,2,2,2,1,2,1,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,2,2,1,4,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,2,2,NA,3,2,1,2,4,2,1,1,2,3,5,2,5,5,3,1,2,1,1,2,2,2,2,1,1,1,1,1,4,2,2,1,3,5,3,2,1,6,1,1,3,4,1,1,2,2,3,2,2,NA,2,7,1,1,4,1,1,1,0.266007228352457,0.282503006688123
223061,2019-10-04 14:05:59,2019-10-04 16:24:00,1,3,1,1,1,1,1,1,1,2,1,NA,1,1,1,2,3,1,2,1,2,2,2,NA,NA,NA,NA,NA,3,3,2,3,3,2,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,2,1,3,NA,NA,NA,2,3,3,1,4,4,5,3,3,3,5,2,4,3,5,4,2,2,2,1,1,1,1,2,2,1,2,4,1,4,2,1,2,3,4,2,3,2,2,1,1,1,1,1,1,1,6,2,3,1,1,6,2,2,2,1,2,4,0.968597604087626,0.971686108863143
223257,2019-10-03 21:10:00,2019-10-03 21:16:00,1,3,2,2,2,2,1,1,1,NA,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,0,2,1,1,1,1,2,3,2,3,2,1,3,1,1,NA,NA,1,2,1,1,1,2,2,1,NA,NA,4,2,1,2,NA,NA,NA,2,2,NA,3,1,1,2,3,2,3,2,3,2,4,1,1,2,5,2,1,2,2,2,2,2,2,1,2,2,2,3,3,3,2,1,4,9,2,1,1,5,2,3,4,4,1,1,2,2,2,2,3,2,2,6,2,3,4,1,1,3,0.493611930730412,0.471971686313273
223496,2019-10-10 17:33:00,2019-10-10 17:46:00,1,1,1,1,1,2,1,1,1,1,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,1,2,3,1,1,NA,NA,NA,2,3,3,2,2,1,4,5,2,1,4,2,1,5,2,4,1,2,2,1,1,2,2,2,2,2,2,3,2,3,3,1,2,4,4,1,2,3,2,1,1,1,1,1,9,NA,5,9,1,NA,1,9,1,1,2,1,2,4,1.22418234894531,1.20588317456607
224561,2019-10-05 16:31:00,2019-10-05 16:42:59,1,2,1,1,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,2,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,3,2,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,2,3,2,2,NA,NA,NA,2,3,3,2,1,4,5,1,5,2,1,1,1,5,3,1,1,1,1,2,2,2,2,1,1,1,1,1,4,1,3,1,2,3,3,2,2,3,2,2,2,1,1,1,1,2,5,2,2,NA,2,1,3,1,3,0,1,1,0.396060695575494,0.370936898572419
224776,2019-10-06 15:32:00,2019-10-06 15:43:00,1,2,1,2,1,2,1,2,1,1,1,NA,1,1,2,1,2,2,2,1,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,1,4,1,1,1,1,NA,1,1,1,1,1,1,1,4,1,NA,NA,1,2,3,3,1,NA,NA,NA,1,4,3,1,2,2,3,4,4,4,2,3,4,2,4,4,2,1,1,2,2,2,2,1,1,1,1,1,3,1,2,1,4,9,3,2,2,3,2,1,1,1,1,1,2,2,6,2,2,NA,2,6,2,1,3,1,2,1,0.425501079767595,0.419213207951156
224870,2019-10-05 20:23:00,2019-10-05 20:34:59,1,1,1,2,2,2,1,2,2,1,1,NA,1,1,1,2,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,2,2,2,2,2,1,3,1,1,1,2,NA,2,1,1,2,1,1,2,2,2,NA,NA,1,1,2,2,2,NA,NA,NA,3,3,1,3,3,4,4,4,99,4,3,99,1,2,3,4,2,1,1,2,2,2,2,1,1,1,1,1,4,1,2,1,1,2,4,2,1,5,2,1,1,1,1,6,1,2,2,1,4,2,2,3,3,1,3,0,1,2,0.444344523677666,0.424262375559033
225476,2019-10-05 21:01:00,2019-10-05 21:17:00,1,1,1,2,2,2,1,1,1,2,1,NA,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,3,3,3,3,3,2,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,2,2,2,NA,NA,NA,1,2,1,1,3,2,2,2,3,1,2,3,4,2,3,4,1,1,2,2,2,1,1,2,2,1,2,4,3,4,2,2,1,2,4,2,1,6,2,1,1,1,1,1,1,2,4,2,3,1,1,6,2,1,3,1,2,4,1.60673690568439,1.31596638868629
225546,2019-10-08 16:10:00,2019-10-08 16:20:00,1,2,1,2,1,2,1,2,1,1,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,0,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,3,1,1,1,NA,1,1,1,1,1,1,1,3,1,NA,NA,1,2,3,3,3,NA,NA,NA,2,3,3,2,4,2,3,4,2,3,3,3,5,4,4,4,2,1,1,2,2,2,2,1,1,1,1,2,3,2,2,1,3,5,4,1,1,5,2,1,1,1,1,5,5,NA,4,2,2,NA,2,3,3,1,4,0,2,NA,NA,0.454357963297376
227117,2019-10-09 15:25:00,2019-10-10 02:13:00,1,3,2,1,99,99,1,99,99,NA,1,99,1,1,1,1,2,NA,NA,NA,NA,NA,0,2,1,1,1,2,99,2,2,3,2,2,1,99,99,NA,NA,1,2,1,1,1,1,1,1,NA,NA,2,1,1,2,NA,NA,NA,1,2,NA,3,2,2,2,2,3,2,4,2,3,1,3,4,3,4,3,2,1,2,1,2,1,1,2,2,1,2,3,3,4,2,1,3,5,4,2,2,3,2,1,1,1,1,1,1,1,2,2,1,NA,1,6,2,1,2,1,1,4,0.590185190993267,0.535763310503039
227278,2019-10-06 11:34:59,2019-10-06 11:43:00,1,1,2,1,1,1,1,1,2,NA,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,3,2,2,2,1,3,99,3,3,3,3,1,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,NA,NA,NA,2,3,NA,1,3,2,1,3,5,4,4,3,1,3,4,1,2,2,4,2,2,2,1,1,1,1,2,2,1,2,4,2,4,2,1,1,2,3,1,2,4,2,1,1,1,1,2,2,2,5,2,1,NA,1,7,1,1,1,1,2,4,0.857270983917702,0.809969995740071
227805,2019-10-04 21:35:59,2019-10-04 21:45:00,1,2,2,2,2,2,1,2,1,NA,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,1,2,1,2,2,2,2,2,2,1,3,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,5,1,1,2,NA,NA,NA,2,8,3,2,3,3,2,2,3,3,3,4,3,4,3,2,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,3,2,2,2,1,1,4,1,1,5,2,1,1,1,1,1,12,NA,6,2,2,NA,2,6,2,1,3,1,2,3,0.439328848651977,0.424206531247158
228162,2019-10-03 22:42:00,2019-10-04 02:19:59,1,2,1,1,1,1,1,1,1,2,1,NA,1,1,1,2,1,2,1,1,1,2,3,NA,NA,NA,NA,NA,1,1,2,2,1,3,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,2,1,2,99,3,NA,NA,NA,4,3,99,99,5,4,4,3,5,5,3,4,4,5,3,2,2,2,2,1,1,1,1,2,2,2,2,3,2,1,2,1,2,3,4,1,2,3,2,1,1,1,1,5,2,1,2,1,1,NA,1,3,3,1,4,0,2,4,0.614015527326399,0.598203658220567
